4149,-73.9286117554,40.8642807007,1.09727626459,5
4160,-73.874458313,40.8291358948,1.05405405405,5
4199,-73.9086990356,40.8241424561,6.0,5
4203,-73.9233169556,40.8669700623,1.55610972569,5
4219,-73.9248580933,40.8639411926,66.0,5
4224,-73.9267349243,40.8608322144,1.59461538462,5
4234,-73.9014892578,40.8552284241,1.12159709619,5
4254,-73.8729934692,40.8354682922,1.59183673469,5
4274,-73.9097595215,40.8134040833,1.56053811659,5
4286,-73.8584213257,40.8395500183,1.19298245614,5
4300,-73.8916244507,40.8456916809,1.04285714286,5
4325,-73.9082565308,40.8588905334,0.921630094044,5
4333,-73.9164505005,40.869556427,1.01639344262,5
4343,-73.9133071899,40.8449935913,1.09622411693,5
4371,-73.8433990479,40.8412284851,1.95333695062,5
4400,-73.9267349243,40.8671188354,1.76687116564,5
4407,-73.9039230347,40.848777771,1.67441860465,5
4426,-73.9205093384,40.8664779663,2.38016528926,5
4445,-73.8871154785,40.8715667725,1.09450549451,5
4465,-73.8578720093,40.8399009705,1.1387755102,5
4467,-73.8921127319,40.8458709717,1.8275862069,5
4488,-73.9100418091,40.8562965393,2.12765957447,5
4493,-73.9127807617,40.8281173706,0.919449901768,5
4506,-73.9769363403,40.6769638062,376.8,8
4524,-73.888092041,40.8844184875,0.963081861958,5
4528,-73.9203872681,40.8665313721,1.19648093842,5
4574,-73.919708252,40.8659133911,1.04184100418,5
4591,-73.9175949097,40.8343467712,0.959016393443,5
4597,-73.9116744995,40.8374671936,0.560093348891,5
4599,-73.8273239136,40.8525238037,1.0612244898,5
4609,-73.9042739868,40.8703384399,1.71428571429,5
4698,-73.8894271851,40.8733558655,0.943511450382,5
4701,-73.856842041,40.8404502869,0.859315589354,5
4703,-73.9154434204,40.8370666504,0.863892013498,5
4705,-73.8660202026,40.8408050537,1.04942965779,5
4783,-73.8674163818,40.8385658264,0.70410729254,5
4786,-73.9184951782,40.8618202209,0.821917808219,5
4792,-73.9044418335,40.8277931213,0.670967741935,5
4796,-73.9068984985,40.8477554321,0.550458715596,5
4799,-73.8964996338,40.8196525574,0.281690140845,5
4803,-73.8667984009,40.8346252441,0.247422680412,5
4834,-73.8807754517,40.827507019,0.153093769934,5
4837,-73.9138793945,40.8487930298,9.0,5
4838,-73.9145889282,40.8479003906,9.42857142857,5
4840,-73.8586349487,40.8395614624,1.34745762712,5
4876,-73.8595581055,40.8389091492,56.0,5
4881,-73.9854507446,40.662071228,340.0,8
4889,-73.8603668213,40.8374481201,1.43801652893,5
4905,-73.9092636108,40.8743896484,1.12230215827,5
4913,-73.914894104,40.8390579224,1.00403225806,5
4920,-73.9156417847,40.8369483948,1.02573529412,5
4939,-73.9022445679,40.8225593567,0.850609756098,5
4976,-73.9159164429,40.8503379822,0.958963282937,5
5005,-73.9129638672,40.8311004639,0.869109947644,5
5009,-73.9220809937,40.8414764404,0.799227799228,5
5018,-73.8358612061,40.8675727844,1.8125,5
5038,-73.9091796875,40.8743133545,1.2338028169,5
5047,-73.9248809814,40.8618011475,1.16180371353,5
5053,-73.8719406128,40.8397941589,1.04914285714,5
5059,-73.9090957642,40.846446991,1.03556851312,5
5063,-73.9138565063,40.8206100464,1.20409556314,5
5064,-73.8551635742,40.8404846191,3.59016393443,5
5083,-73.8938751221,40.8113708496,1.088,5
5103,-73.8864440918,40.8709487915,0.906309751434,5
5109,-73.8439025879,40.8563308716,1.06882591093,5
5112,-73.8591384888,40.8383674622,0.74939564867,5
5119,-73.8726806641,40.8412704468,0.890932982917,5
5127,-73.9093704224,40.8268928528,0.857872340426,5
5180,-73.9067840576,40.8258171082,0.777173913043,5
5200,-73.8570251465,40.8365516663,0.822299651568,5
5253,-73.9232177734,40.8670806885,1.21531380753,5
5259,-73.9154891968,40.8344154358,0.557142857143,5
5262,-73.9218521118,40.8460502625,0.685453160701,5
5292,-73.9233627319,40.8670463562,1.49669064748,5
5295,-73.9237289429,40.8669281006,1.03245991396,5
5319,-73.9121246338,40.8540916443,0.704871060172,5
5352,-73.857093811,40.839553833,1.74725274725,5
5355,-73.911781311,40.8544311523,1.05607476636,5
5356,-73.9215393066,40.8629302979,1.45384615385,5
5358,-73.9015350342,40.8684616089,1.30376940133,5
5360,-73.9048843384,40.8511276245,1.04494382022,5
5382,-73.8582229614,40.8221931458,0.984269662921,5
5435,-73.8959732056,40.8557167053,0.842652795839,5
5450,-73.8746490479,40.8399238586,1.35652173913,5
5457,-73.9046173096,40.8633117676,0.891891891892,5
5465,-73.827293396,40.8526916504,1.32376681614,5
5477,-73.8274459839,40.8528671265,0.880341880342,5
5478,-73.8902816772,40.8627433777,1.05154639175,5
5480,-73.8929901123,40.8682289124,1.10638297872,5
5483,-73.8571014404,40.8402175903,0.910277324633,5
5491,-73.9015884399,40.8199539185,0.966101694915,5
5496,-73.9110565186,40.8182563782,0.567644276254,5
5505,-73.9042663574,40.8340377808,0.994011976048,5
5515,-73.8962631226,40.8611373901,1.08695652174,5
5552,-73.912727356,40.8356666565,0.0103959109417,5
5565,-73.8817596436,40.8822937012,1.05828917487,5
5591,-73.8550949097,40.8402709961,0.793587174349,5
5600,-73.9224090576,40.865978241,0.864341085271,5
5612,-73.904548645,40.8725509644,0.8,5
5620,-73.9050674438,40.8272361755,0.590570719603,5
5642,-73.8261260986,40.8455581665,0.117302052786,5
5647,-73.8939208984,40.8240814209,0.475938656795,5
5652,-73.9050216675,40.8788337708,0.965290806754,5
5658,-73.918510437,40.834777832,1.09210526316,5
5670,-73.9219512939,40.8413925171,1.2700729927,5
5672,-73.8890762329,40.8333244324,0.0,5
5690,-73.8553161621,40.8423614502,1.87218045113,5
5697,-73.9177703857,40.8348350525,0.84328358209,5
5698,-73.8679656982,40.8778305054,1.15243902439,5
5725,-73.8891525269,40.8736457825,1.32293986637,5
5730,-73.915763855,40.83385849,1.46218487395,5
5731,-73.9160995483,40.8571586609,0.899338721528,5
5749,-73.8919830322,40.8247756958,0.952777777778,5
5770,-73.8918609619,40.8238105774,1.0356846473,5
5778,-73.885345459,40.8699378967,1.11940298507,5
5779,-73.894744873,40.8230171204,0.0,5
5788,-73.897315979,40.8293838501,0.803103782735,5
5799,-73.9214706421,40.8464317322,1.03255813953,5
5802,-73.9050979614,40.862827301,1.2134502924,5
5809,-73.8568954468,40.8402824402,1.04632152589,5
5831,-73.9032745361,40.8355941772,4.95,5
5833,-73.9033966064,40.8228149414,0.816120906801,5
5846,-73.9071044922,40.8864631653,1.303514377,5
5862,-73.8927307129,40.8462753296,1.18950437318,5
5884,-73.9013519287,40.8682899475,0.875968992248,5
5888,-73.9085006714,40.8758087158,1.92727272727,5
5899,-73.901473999,40.8303070068,1.24285714286,5
5910,-73.8539505005,40.8493080139,0.414794331144,5
5921,-73.9097213745,40.8227386475,0.812375594981,5
5927,-73.8664474487,40.85729599,1.1746031746,5
5967,-73.8869094849,40.874294281,1.83157894737,5
5970,-73.867767334,40.8314743042,0.900542495479,5
5989,-73.8920898438,40.8459625244,0.907692307692,5
6016,-73.8235702515,40.8234100342,0.0,5
6025,-73.9209060669,40.8677406311,1.49356223176,5
6059,-73.867477417,40.8572692871,0.81746031746,5
6073,-73.8977813721,40.8329200745,1.1186440678,5
6085,-73.8791732788,40.82604599,5.21052631579,5
6086,-73.8791732788,40.82604599,-5.21052631579,5
6087,-73.8834838867,40.8542861938,108.0,5
6089,-73.9161224365,40.850189209,1.58208955224,5
6119,-73.9265060425,40.8658294678,1.73493975904,5
6147,-73.8932342529,40.8194656372,1.04895104895,5
6162,-73.9027328491,40.8626747131,1.09601873536,5
6164,-73.8764038086,40.8289794922,1.17301038062,5
6183,-73.9213104248,40.8397712708,0.900900900901,5
6224,-73.8609466553,40.8339118958,1.69980353635,5
6234,-73.9119033813,40.8542366028,0.815679733111,5
6236,-73.8424072266,40.8405303955,0.964127764128,5
6248,-73.9056625366,40.8146438599,0.884151992586,5
6261,-73.8933563232,40.8597068787,13.2352941176,5
6265,-73.904335022,40.8702659607,10.2524271845,5
6290,-73.9248046875,40.8617897034,1.34514038877,5
6306,-73.8826446533,40.8450737,1.14832535885,5
6313,-73.9059524536,40.8308639526,1.0295202952,5
6322,-73.9249725342,40.866443634,1.14705882353,5
6323,-73.8856582642,40.866153717,1.10050251256,5
6332,-73.8683853149,40.8579406738,1.02857142857,5
6337,-73.9212493896,40.8357849121,1.19796264856,5
6362,-73.9125061035,40.821105957,2.90322580645,5
6387,-73.9169235229,40.8284568787,1.46131805158,5
6392,-73.9038696289,40.8518447876,1.47337278107,5
6396,-73.8942184448,40.8467102051,0.843029637761,5
6419,-73.8668136597,40.8347167969,0.902255639098,5
6439,-73.9249038696,40.8468666077,1.70414201183,5
6445,-73.9094848633,40.8465881348,1.08222811671,5
6454,-73.9088821411,40.8239517212,1.36165803109,5
6463,-73.9189834595,40.848072052,0.955752212389,5
6466,-73.9281082153,40.8603668213,1.01052631579,5
6467,-73.8840484619,40.8805274963,0.932038834951,5
6468,-73.9047775269,40.8727684021,1.32038834951,5
6484,-73.8910598755,40.8616523743,0.865236051502,5
6496,-73.856918335,40.8401031494,0.936,5
6510,-73.8926467896,40.8500480652,0.869047619048,5
6515,-73.8566436768,40.8402175903,1.3006993007,5
6522,-73.8941192627,40.8586158752,0.8475,5
6523,-73.8255310059,40.8335227966,0.913548387097,5
6528,-73.9038162231,40.8123207092,0.951672862454,5
6536,-73.9222335815,40.8417739868,0.850102669405,5
6551,-73.8784103394,40.8428077698,0.995012468828,5
6552,-73.8592376709,40.8468170166,1.04705882353,5
6566,-73.900352478,40.848613739,1.15568181818,5
6578,-73.9043579102,40.8787651062,0.803632236095,5
6585,-73.8987503052,40.8590927124,0.837684449489,5
6587,-73.8965759277,40.8547782898,1.08679245283,5
6591,-73.8787384033,40.8287467957,0.935593220339,5
6601,-73.859085083,40.8279075623,1.04745762712,5
6619,-73.9200439453,40.8658866882,0.879684418146,5
6636,-73.8657989502,40.8171882629,0.775862068966,5
6652,-73.8684158325,40.8274230957,0.742203742204,5
6664,-73.8819274902,40.8527259827,0.909952606635,5
6714,-73.9035720825,40.8429336548,0.862520281233,5
6716,-73.9092559814,40.853931427,165.0,5
6720,-73.8518600464,40.8343734741,600.0,8
6724,-73.9237823486,40.8118553162,450.0,8
6728,-73.8977432251,40.8676528931,2.01398601399,5
6733,-73.9284286499,40.857006073,1.61797752809,5
6749,-73.9050750732,40.879108429,1.56923076923,5
6758,-73.8272476196,40.8527374268,1.86877470356,5
6760,-73.8857498169,40.8228263855,0.00504298544738,5
6761,-73.8793334961,40.8740501404,1.60606060606,5
6790,-73.9155426025,40.8502502441,6.70967741935,5
6801,-73.8673629761,40.8651313782,1.1364902507,5
6840,-73.8900756836,40.8341903687,1.18495297806,5
6843,-73.9151687622,40.850353241,0.952380952381,5
6852,-73.8726882935,40.8412513733,1.168,5
6876,-73.8895797729,40.8447151184,1.4,5
6884,-73.9055252075,40.8125762939,1.06053268765,5
6890,-73.8423080444,40.8405456543,1.07722007722,5
6892,-73.9045257568,40.8792304993,1.13265306122,5
6931,-73.8568649292,40.8401908875,1.33054393305,5
6946,-73.8273162842,40.8526687622,1.24276169265,5
6948,-73.8929977417,40.846321106,0.876404494382,5
6950,-73.9068832397,40.8858375549,1.80681818182,5
6957,-73.9068069458,40.8290481567,1.16543209877,5
6958,-73.8846130371,40.8422775269,0.815286624204,5
6968,-73.8912353516,40.8615036011,1.02727272727,5
6969,-73.8839035034,40.8464202881,0.84046692607,5
6975,-73.8484802246,40.8214263916,0.904593639576,5
6989,-73.9093704224,40.8413352966,0.832807570978,5
7008,-73.8536376953,40.8271141052,1.0,5
7011,-73.912437439,40.8383903503,0.73752310536,5
7032,-73.9170608521,40.8353881836,0.753623188406,5
7037,-73.9127349854,40.8406410217,0.873214285714,5
7040,-73.8862915039,40.8754806519,0.894459102902,5
7059,-73.9013900757,40.8684234619,1.34243697479,5
7060,-73.9081268311,40.8889160156,0.835616438356,5
7090,-73.8575515747,40.8539123535,1.21096345515,5
7110,-73.8299865723,40.8484611511,0.666231221424,5
7122,-73.8877487183,40.8724632263,0.809264305177,5
7126,-73.8274688721,40.8527374268,0.746651785714,5
7139,-73.8917617798,40.8618850708,1.32230666071,5
7146,-73.8272781372,40.8526954651,0.985633978763,5
7158,-73.9040756226,40.8229751587,0.788519637462,5
7167,-73.9261856079,40.863910675,0.874635568513,5
7186,-73.9271087646,40.8656997681,0.887046632124,5
7208,-73.8612823486,40.8336257935,1.45871559633,5
7211,-73.857131958,40.8401870728,1.40088105727,5
7225,-73.911895752,40.7753105164,504.0,8
7231,-73.9134292603,40.838470459,1.58783269962,5
7232,-73.9211196899,40.8403358459,0.002640050022,5
7238,-73.9102630615,40.8743743896,2.0,5
7247,-73.9109725952,40.8218765259,1.26589595376,5
7264,-73.8901367188,40.870891571,2.14925373134,5
7270,-73.8603973389,40.833152771,0.878923766816,5
7284,-73.861038208,40.8336486816,2.08064516129,5
7303,-73.9647140503,40.6225128174,399.0,8
7318,-73.8567733765,40.8403015137,1.8989010989,5
7326,-73.8567123413,40.8402061462,2.15568862275,5
7343,-73.9076385498,40.8165245056,1.26829268293,5
7363,-73.9094238281,40.8230056763,0.918819188192,5
7392,-73.8742294312,40.833152771,1.81582150101,5
7404,-73.8611221313,40.8391647339,0.950911640954,5
7424,-73.8516693115,40.8426170349,1.11452513966,5
7431,-73.9246444702,40.8665084839,0.898013245033,5
7450,-73.8961410522,40.8335227966,1.10377358491,5
7467,-73.8784484863,40.828666687,0.996428571429,5
7497,-73.9079971313,40.8538398743,0.951219512195,5
7510,-73.9219436646,40.8412895203,0.882978723404,5
7516,-73.8573379517,40.8316917419,1.34042553191,5
7524,-73.8610534668,40.8335609436,0.850976361768,5
7527,-73.8660583496,40.818271637,0.623916811092,5
7530,-73.8523635864,40.8306007385,0.607424071991,5
7557,-73.8758621216,40.8294334412,0.776842105263,5
7560,-73.9096679688,40.8744125366,1.35869565217,5
7566,-73.9141540527,40.838558197,0.862433862434,5
7568,-73.9115829468,40.8437614441,0.865464632455,5
7588,-73.8918991089,40.8746032715,0.933875890132,5
7603,-73.9068832397,40.8232421875,0.678221552374,5
7607,-73.901260376,40.8679733276,0.90989010989,5
7611,-73.8446960449,40.8316268921,0.835748792271,5
7613,-73.8667831421,40.8777351379,0.93023255814,5
7619,-73.9056854248,40.8124885559,1.27053140097,5
7658,-73.9016571045,40.8463134766,1.01818181818,5
7691,-73.9065322876,40.8493537903,1.24,5
7696,-73.8861083984,40.8549423218,0.409245926487,5
7703,-73.8738021851,40.8397598267,0.664450446707,5
7705,-73.859588623,40.8362045288,0.145542753184,5
7715,-73.8958435059,40.828540802,30.8571428571,5
7740,-73.8775405884,40.8400726318,1.27702702703,5
7743,-73.8571548462,40.8402366638,2.06896551724,5
7746,-73.9043731689,40.8715286255,1.6914893617,5
7753,-73.9211273193,40.867603302,1.2936802974,5
7758,-73.8868484497,40.8551826477,1.12307692308,5
7762,-73.8675537109,40.8562469482,1.42857142857,5
7781,-73.887512207,40.8719902039,2.24347826087,5
7784,-73.8891448975,40.873260498,1.49724770642,5
7787,-73.8567962646,40.8402748108,1.67368421053,5
7801,-73.9174880981,40.8273773193,0.919540229885,5
7805,-73.890953064,40.8540534973,1.03910614525,5
7807,-73.896812439,40.8672523499,1.05035971223,5
7808,-73.8719940186,40.8418884277,1.12941176471,5
7820,-73.8699417114,40.8355255127,1.46835443038,5
7825,-73.9071044922,40.8864860535,1.18854415274,5
7835,-73.9064788818,40.8126602173,0.98,5
7836,-73.8505172729,40.8418388367,1.12781954887,5
7890,-73.9117965698,40.8372535706,0.902173913043,5
7892,-73.8933868408,40.8515663147,0.812307692308,5
7893,-73.9166412354,40.8341598511,1.34078212291,5
7903,-73.8849945068,40.8795051575,0.972972972973,5
7919,-73.9019927979,40.854724884,1.21251862891,5
7936,-73.9132232666,40.8199920654,0.605863192182,5
7948,-73.8651657104,40.842338562,0.847492323439,5
7973,-73.9073867798,40.8877258301,0.871836734694,5
7986,-73.9048080444,40.8123626709,0.762202753442,5
7990,-73.8517074585,40.833896637,0.861558274308,5
8014,-73.8074493408,40.7007064819,450.0,8
8032,-73.9030990601,40.8487281799,1.19036697248,5
8083,-73.9215393066,40.8676223755,1.08152866242,5
8113,-73.9269714355,40.8655929565,1.6085106383,5
8165,-73.8570861816,40.8402137756,1.69411764706,5
8200,-73.9103393555,40.8455314636,0.86925795053,5
8223,-73.9101409912,40.820400238,1.4,5
8253,-73.9045257568,40.8181991577,0.962190352021,5
8279,-73.914604187,40.844619751,1.23287671233,5
8281,-73.8569030762,40.8402671814,1.8488372093,5
8293,-73.9154586792,40.8336830139,0.624945295405,5
8343,-73.9005661011,40.8494148254,0.32,5
8351,-73.8977813721,40.8522949219,0.0,5
8358,-73.8620147705,40.8928985596,0.79258400927,5
8375,-73.8641815186,40.8452911377,0.46511627907,5
8428,-73.8781814575,40.8725852966,1.05579399142,5
8457,-73.9010925293,40.8384132385,1.13868613139,5
8476,-73.9115905762,40.8435401917,0.691979117228,5
8484,-73.8623580933,40.8305206299,1.17766497462,5
8509,-73.8877868652,40.8322181702,0.0,5
8510,-73.9207458496,40.8633728027,0.957055214724,5
8521,-73.9231567383,40.8670120239,1.16224412434,5
8544,-73.8915939331,40.8347244263,1.18009478673,5
8582,-73.8623352051,40.8397064209,2.10576923077,5
8591,-73.8947982788,40.866191864,1.64928909953,5
8600,-73.9488677979,40.8130874634,300.0,8
8602,-73.948387146,40.7892494202,480.0,8
